OBJECTID,Join_Count,TARGET_FID,JOIN_FID,Station_ID,State,Network,Station_Na,Latitude,Longitude,Elevation,HUC2__2_di,HUC2_Name,HUC4__4_di,HUC4_Name,HUC6__6_di,HUC6_Name,HUC8__8_di,HUC8_Name,HUC10__10_,HUC10_Name,HUC12__12_,HUC12_Name,Report_Tim,Start_Date,End_Date,AREA,PERIMETER,OBJECTID_1,LEVEL2,LEVEL1,LEVEL3,Shape_Leng,OID_,NAME,Area_2,Hectares,PLY_HITS,SumPaAr,PctEcoRgn,NAME_L1,NAME_L2,Label
726,1,726,34,779,WY,SNOTEL,Spring Creek Divide,42.525160000000000,-110.661479999999997,9000,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040101,Upper Green,1404010110,Birch Creek-Green River,140401000000.000000000000000,Spring Creek-Green River,-8,10/1/1978 0:00:00,1/1/2100 0:00:00,134000000000.000000000000000,3913764.200000000186265,726,6.200000000000000,6,6.2.10,3913764.233450000174344,67,Middle Rockies,133880389297.000000000000000,13388039,4843,96748903179.399993896484375,72,Northwestern Forested Mountains,Western Cordillera,6.2.10: Middle Rockies
727,1,727,46,984,WA,SNOTEL,Spruce Springs,46.182870000000001,-117.541550000000001,5700,17,Pacific Northwest Region,1706,Lower Snake,170601,Lower Snake,17060103,Lower Snake-Asotin,1706010302,George Creek-Asotin Creek,170601000000.000000000000000,North Fork Asotin Creek,-8,7/1/2000 0:00:00,1/1/2100 0:00:00,70800000000.000000000000000,2071008.000000000000000,727,6.200000000000000,6,6.2.9,2071007.989820000017062,66,Blue Mountains,70756821948.899993896484375,7075682,3716,37742788243.099998474121094,53,Northwestern Forested Mountains,Western Cordillera,6.2.9: Blue Mountains
728,1,728,22,780,CO,SNOTEL,Spud Mountain,37.698659999999997,-107.777150000000006,10660,14,Upper Colorado Region,1408,San Juan,140801,Upper San Juan,14080104,Animas,1408010402,Cascade Creek,140801000000.000000000000000,Lime Creek,-8,10/1/1985 0:00:00,1/1/2100 0:00:00,144000000000.000000000000000,5410028.000000000000000,728,6.200000000000000,6,6.2.14,5410027.891010000370443,71,Southern Rockies,144347694381.000000000000000,14434769,11884,88090710613.100006103515625,61,Northwestern Forested Mountains,Western Cordillera,6.2.14: Southern Rockies
729,1,729,38,781,MT,SNOTEL,Spur Park,46.779620000000001,-110.621650000000002,8100,10,Missouri Region,1004,Missouri-Musselshell,100401,Fort Peck Lake,10040103,Judith,1004010303,Middle Fork Judith River,100401000000.000000000000000,Cleveland Creek,-8,10/1/1966 0:00:00,1/1/2100 0:00:00,4310000000.000000000000000,530036.619999999995343,729,6.200000000000000,6,6.2.10,530036.637055999948643,67,Middle Rockies,4314031906.270000457763672,431403,169,3535364864.349999904632568,81,Northwestern Forested Mountains,Western Cordillera,6.2.10: Middle Rockies
730,1,730,44,782,ID,SNOTEL,Squaw Flat,44.770910000000001,-116.248050000000006,6240,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050124,Weiser,1705012404,Middle Fork Weiser River,170501000000.000000000000000,Granite Creek-Middle Fork Weiser River,-8,10/1/1979 0:00:00,1/1/2100 0:00:00,60100000000.000000000000000,1827047.699999999953434,730,6.200000000000000,6,6.2.15,1827047.652819999959320,72,Idaho Batholith,60148719955.800003051757813,6014872,1602,54884009030.000000000000000,91,Northwestern Forested Mountains,Western Cordillera,6.2.15: Idaho Batholith
731,1,731,48,784,CA,SNOTEL,Squaw Valley G.C.,39.189860000000003,-120.265760000000000,8013,16,Great Basin Region,1605,Central Lahontan,160501,Truckee,16050102,Truckee,1605010202,Prosser Creek-Truckee River,160501000000.000000000000000,Squaw Creek-Truckee River,-8,10/1/1979 0:00:00,1/1/2100 0:00:00,52700000000.000000000000000,1730982.600000000093132,731,6.200000000000000,6,6.2.12,1730982.647110000019893,69,Sierra Nevada,52698350170.699996948242188,5269835,1963,38606587058.199996948242188,73,Northwestern Forested Mountains,Western Cordillera,6.2.12: Sierra Nevada
732,1,732,34,786,WY,SNOTEL,St. Lawrence Alt,43.033130000000000,-109.170249999999996,8620,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080002,Little Wind,1008000201,Upper Little Wind River,100800000000.000000000000000,Middle North Fork Little Wind River,-8,10/1/1983 0:00:00,1/1/2100 0:00:00,134000000000.000000000000000,3913764.200000000186265,732,6.200000000000000,6,6.2.10,3913764.233450000174344,67,Middle Rockies,133880389297.000000000000000,13388039,4843,96748903179.399993896484375,72,Northwestern Forested Mountains,Western Cordillera,6.2.10: Middle Rockies
733,1,733,4,1203,NV,SNOTEL,Stag Mountain,41.408000000000001,-115.446399999999997,7640,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050102,Bruneau,1705010201,Headwaters Bruneau River,170501000000.000000000000000,Stag Creek,-8,12/23/2011 0:00:00,1/1/2100 0:00:00,310000000000.000000000000000,4407855.500000000000000,733,10.100000000000000,10,10.1.5,4407855.411620000377297,137,Central Basin and Range,309655490132.000000000000000,30965549,8198,223760372558.000000000000000,72,North American Deserts,Cold Deserts,10.1.5: Central Basin and Range
734,1,734,43,787,MT,SNOTEL,Stahl Peak,48.909019999999998,-114.862979999999993,6030,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170101,Kootenai,17010101,Middle Kootenai,1701010108,Libby Creek,170101000000.000000000000000,Upper Grave Creek,-8,10/1/1968 0:00:00,1/1/2100 0:00:00,105000000000.000000000000000,3552727.000000000000000,734,6.200000000000000,6,6.2.4,3552726.910310000181198,61,Canadian Rockies,104576356933.000000000000000,10457636,373,52702792361.099998474121094,50,Northwestern Forested Mountains,Western Cordillera,6.2.4: Canadian Rockies
735,1,735,1,788,WA,SNOTEL,Stampede Pass,47.274270000000001,-121.341620000000006,3850,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110013,Duwamish,1711001301,Upper Green River,171100000000.000000000000000,Sunday Creek,-8,10/1/1979 0:00:00,1/1/2100 0:00:00,44700000000.000000000000000,2397485.500000000000000,735,6.200000000000000,6,6.2.7,2397485.614360000006855,64,Cascades,44747440340.500000000000000,4474744,3329,30607392777.799999237060547,68,Northwestern Forested Mountains,Western Cordillera,6.2.7: Cascades
736,1,736,46,789,OR,SNOTEL,Starr Ridge,44.264229999999998,-119.021619999999999,5250,17,Pacific Northwest Region,1712,Oregon Closed Basins,171200,Oregon Closed Basins,17120002,Silvies,1712000201,Headwaters Silvies River,171200000000.000000000000000,Starr Creek-Silvies River,-8,10/1/1979 0:00:00,1/1/2100 0:00:00,70800000000.000000000000000,2071008.000000000000000,736,6.200000000000000,6,6.2.9,2071007.989820000017062,66,Blue Mountains,70756821948.899993896484375,7075682,3716,37742788243.099998474121094,53,Northwestern Forested Mountains,Western Cordillera,6.2.9: Blue Mountains
737,1,737,47,1258,CA,SNOTEL,State Line,41.986089999999997,-120.715739999999997,5680,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010204,Lost,1801020402,North Fork Willow Creek-Willow Creek,180102000000.000000000000000,Weed Valley-North Fork Willow Creek,-8,6/17/2014 0:00:00,1/1/2100 0:00:00,56100000000.000000000000000,2794705.000000000000000,737,6.200000000000000,6,6.2.8,2794705.023320000153035,65,Eastern Cascade Slopes and Foothills,56075800204.199996948242188,5607580,2447,30919379421.000000000000000,55,Northwestern Forested Mountains,Western Cordillera,6.2.8: Eastern Cascade Slopes and Foothills
738,1,738,9,790,UT,SNOTEL,Steel Creek Park,40.908619999999999,-110.504620000000003,10158,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040107,Blacks Fork,1404010702,Smiths Fork,140401000000.000000000000000,West Fork Smiths Fork,-8,10/1/1978 0:00:00,1/1/2100 0:00:00,44700000000.000000000000000,2717030.200000000186265,738,6.200000000000000,6,6.2.13,2717030.170359999872744,70,Wasatch and Uinta Mountains,44678389660.400001525878906,4467839,3964,30088257535.200000762939453,67,Northwestern Forested Mountains,Western Cordillera,6.2.13: Wasatch and Uinta Mountains
739,1,739,6,791,WA,SNOTEL,Stevens Pass,47.746070000000003,-121.092879999999994,3950,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110009,Skykomish,1711000901,Tye River,171100000000.000000000000000,Upper Tye River,-8,10/1/1979 0:00:00,1/1/2100 0:00:00,35200000000.000000000000000,1359260.300000000046566,739,6.200000000000000,6,6.2.5,1359260.416519999969751,62,North Cascades,35158274664.599998474121094,3515827,2605,26082491781.299999237060547,74,Northwestern Forested Mountains,Western Cordillera,6.2.5: North Cascades
740,1,740,44,792,ID,SNOTEL,Stickney Mill,43.861170000000001,-114.209019999999995,7430,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040218,Big Lost,1704021803,North Fork Big Lost River,170402000000.000000000000000,Summit Creek,-8,10/1/1979 0:00:00,1/1/2100 0:00:00,60100000000.000000000000000,1827047.699999999953434,740,6.200000000000000,6,6.2.15,1827047.652819999959320,72,Idaho Batholith,60148719955.800003051757813,6014872,1602,54884009030.000000000000000,91,Northwestern Forested Mountains,Western Cordillera,6.2.15: Idaho Batholith
741,1,741,22,793,CO,SNOTEL,Stillwater Creek,40.225430000000003,-105.919770000000000,8720,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010001,Colorado Headwaters,1401000103,Headwaters Colorado River,140100000000.000000000000000,Stillwater Creek,-8,10/1/1985 0:00:00,1/1/2100 0:00:00,144000000000.000000000000000,5410028.000000000000000,741,6.200000000000000,6,6.2.14,5410027.891010000370443,71,Southern Rockies,144347694381.000000000000000,14434769,11884,88090710613.100006103515625,61,Northwestern Forested Mountains,Western Cordillera,6.2.14: Southern Rockies
742,1,742,47,794,OR,SNOTEL,Strawberry,42.125869999999999,-120.836100000000002,5770,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010204,Lost,1801020405,Gerber Reservoir-Miller Creek,180102000000.000000000000000,Barnes Valley Creek,-8,10/1/1979 0:00:00,1/1/2100 0:00:00,56100000000.000000000000000,2794705.000000000000000,742,6.200000000000000,6,6.2.8,2794705.023320000153035,65,Eastern Cascade Slopes and Foothills,56075800204.199996948242188,5607580,2447,30919379421.000000000000000,55,Northwestern Forested Mountains,Western Cordillera,6.2.8: Eastern Cascade Slopes and Foothills
743,1,743,9,795,UT,SNOTEL,Strawberry Divide,40.164830000000002,-111.206649999999996,8123,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060004,Strawberry,1406000401,Upper Strawberry River,140600000000.000000000000000,Mud Creek,-8,10/1/1978 0:00:00,1/1/2100 0:00:00,44700000000.000000000000000,2717030.200000000186265,743,6.200000000000000,6,6.2.13,2717030.170359999872744,70,Wasatch and Uinta Mountains,44678389660.400001525878906,4467839,3964,30088257535.200000762939453,67,Northwestern Forested Mountains,Western Cordillera,6.2.13: Wasatch and Uinta Mountains
744,1,744,38,1009,MT,SNOTEL,Stringer Creek,46.926900000000003,-110.901979999999995,6550,10,Missouri Region,1003,Missouri-Marias,100301,Upper Missouri,10030103,Smith,1003010308,Tenderfoot Creek,100301000000.000000000000000,Upper Tenderfoot Creek,-8,10/1/1992 0:00:00,1/1/2100 0:00:00,4310000000.000000000000000,530036.619999999995343,744,6.200000000000000,6,6.2.10,530036.637055999948643,67,Middle Rockies,4314031906.270000457763672,431403,169,3535364864.349999904632568,81,Northwestern Forested Mountains,Western Cordillera,6.2.10: Middle Rockies
745,1,745,34,901,MT,SNOTEL,Stuart Mountain,46.995229999999999,-113.926640000000006,7400,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010204,Middle Clark Fork,1701020401,Clark Fork River-Rattlesnake Creek,170102000000.000000000000000,Lower Rattlesnake Creek,-8,7/26/1994 0:00:00,1/1/2100 0:00:00,134000000000.000000000000000,3913764.200000000186265,745,6.200000000000000,6,6.2.10,3913764.233450000174344,67,Middle Rockies,133880389297.000000000000000,13388039,4843,96748903179.399993896484375,72,Northwestern Forested Mountains,Western Cordillera,6.2.10: Middle Rockies
746,1,746,22,797,CO,SNOTEL,Stump Lakes,37.476210000000002,-107.632949999999994,11200,14,Upper Colorado Region,1408,San Juan,140801,Upper San Juan,14080104,Animas,1408010407,Headwaters Florida River,140801000000.000000000000000,Virginia Gulch-Florida River,-8,10/1/1985 0:00:00,1/1/2100 0:00:00,144000000000.000000000000000,5410028.000000000000000,746,6.200000000000000,6,6.2.14,5410027.891010000370443,71,Southern Rockies,144347694381.000000000000000,14434769,11884,88090710613.100006103515625,61,Northwestern Forested Mountains,Western Cordillera,6.2.14: Southern Rockies
747,1,747,27,798,WY,SNOTEL,Sucker Creek,44.722499999999997,-107.400329999999997,8880,10,Missouri Region,1009,Powder-Tongue,100901,Tongue,10090101,Upper Tongue,1009010102,Goose Creek,100901000000.000000000000000,West Fork Big Goose Creek,-8,10/1/1978 0:00:00,1/1/2100 0:00:00,6320000000.000000000000000,510159.530000000027940,747,6.200000000000000,6,6.2.10,510159.495197999989614,67,Middle Rockies,6319380321.130000114440918,631938,177,4786756297.130000114440918,75,Northwestern Forested Mountains,Western Cordillera,6.2.10: Middle Rockies
748,0,748,-1,1095,AK,SNOTEL,Sugarloaf Mtn,61.081000000000003,-146.299499999999995,550,19,Alaska Region,1902,South Central Alaska,190202,Prince William Sound,19020201,Eastern Prince William Sound,1902020111,Valdez Arm-Frontal Prince William Sound,190202000000.000000000000000,Solomon Gulch,-9,10/1/2006 0:00:00,1/1/2100 0:00:00,,,748,,,,,,,,,,,,,,
749,1,749,47,800,OR,SNOTEL,Summer Rim,42.695700000000002,-120.801580000000001,7080,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010202,Sprague,1801020201,Upper Sycan River,180102000000.000000000000000,Headwaters Sycan River,-8,10/1/1978 0:00:00,1/1/2100 0:00:00,56100000000.000000000000000,2794705.000000000000000,749,6.200000000000000,6,6.2.8,2794705.023320000153035,65,Eastern Cascade Slopes and Foothills,56075800204.199996948242188,5607580,2447,30919379421.000000000000000,55,Northwestern Forested Mountains,Western Cordillera,6.2.8: Eastern Cascade Slopes and Foothills
750,0,750,-1,955,AK,SNOTEL,Summit Creek,60.617130000000003,-149.531280000000010,1400,19,Alaska Region,1902,South Central Alaska,190203,Kenai Peninsula,19020302,Upper Kenai Peninsula,1902030204,Sixmile Creek,190203000000.000000000000000,Headwaters Canyon Creek,-9,10/1/1988 0:00:00,1/1/2100 0:00:00,,,750,,,,,,,,,,,,,,
751,1,751,1,801,OR,SNOTEL,Summit Lake,43.449069999999999,-122.138080000000002,5610,17,Pacific Northwest Region,1707,Middle Columbia,170703,Deschutes,17070302,Little Deschutes,1707030202,Crescent Creek,170703000000.000000000000000,Summit Lake,-8,10/1/1978 0:00:00,1/1/2100 0:00:00,44700000000.000000000000000,2397485.500000000000000,751,6.200000000000000,6,6.2.7,2397485.614360000006855,64,Cascades,44747440340.500000000000000,4474744,3329,30607392777.799999237060547,68,Northwestern Forested Mountains,Western Cordillera,6.2.7: Cascades
752,1,752,5,1194,NV,SNOTEL,Summit Lk,41.489530000000002,-118.996629999999996,7615,16,Great Basin Region,1604,Black Rock Desert-Humboldt,160402,Black Rock Desert,16040202,Lower Quinn,1604020213,Mud Meadow Creek-Frontal Black Rock Desert,160402000000.000000000000000,Summit Lake,-8,10/1/2011 0:00:00,1/1/2100 0:00:00,142000000000.000000000000000,4208281.000000000000000,752,10.100000000000000,10,10.1.3,4208280.980340000241995,135,Northern Basin and Range,141971219172.000000000000000,14197122,4279,105832010818.000000000000000,74,North American Deserts,Cold Deserts,10.1.3: Northern Basin and Range
753,1,753,48,1052,CA,SNOTEL,Summit Meadow,38.397469999999998,-119.535219999999995,9313,16,Great Basin Region,1605,Central Lahontan,160503,Walker,16050302,West Walker,1605030202,Middle West Walker River,160503000000.000000000000000,Mill Creek,-8,10/1/2003 0:00:00,1/1/2100 0:00:00,52700000000.000000000000000,1730982.600000000093132,753,6.200000000000000,6,6.2.12,1730982.647110000019893,69,Sierra Nevada,52698350170.699996948242188,5269835,1963,38606587058.199996948242188,73,Northwestern Forested Mountains,Western Cordillera,6.2.12: Sierra Nevada
754,1,754,22,802,CO,SNOTEL,Summit Ranch,39.717959999999998,-106.158019999999993,9400,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010002,Blue,1401000205,Middle Blue River,140100000000.000000000000000,Rock Creek-Blue River,-8,10/1/1979 0:00:00,1/1/2100 0:00:00,144000000000.000000000000000,5410028.000000000000000,754,6.200000000000000,6,6.2.14,5410027.891010000370443,71,Southern Rockies,144347694381.000000000000000,14434769,11884,88090710613.100006103515625,61,Northwestern Forested Mountains,Western Cordillera,6.2.14: Southern Rockies
755,1,755,47,1078,OR,SNOTEL,Sun Pass,42.786369999999998,-121.977149999999995,5400,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010201,Williamson,1801020106,Hog Creek-Williamson River,180102000000.000000000000000,Egan Spring-Williamson River,-8,6/27/2006 0:00:00,1/1/2100 0:00:00,56100000000.000000000000000,2794705.000000000000000,755,6.200000000000000,6,6.2.8,2794705.023320000153035,65,Eastern Cascade Slopes and Foothills,56075800204.199996948242188,5607580,2447,30919379421.000000000000000,55,Northwestern Forested Mountains,Western Cordillera,6.2.8: Eastern Cascade Slopes and Foothills
756,1,756,9,1249,UT,SNOTEL,Sunflower Flat,38.048000000000002,-111.339810000000000,10018,14,Upper Colorado Region,1407,Upper Colorado-Dirty Devil,140700,Upper Colorado-Dirty Devil,14070003,Fremont,1407000304,Sandy Creek-Fremont River,140700000000.000000000000000,Oak Creek,-8,10/23/2013 0:00:00,1/1/2100 0:00:00,44700000000.000000000000000,2717030.200000000186265,756,6.200000000000000,6,6.2.13,2717030.170359999872744,70,Wasatch and Uinta Mountains,44678389660.400001525878906,4467839,3964,30088257535.200000762939453,67,Northwestern Forested Mountains,Western Cordillera,6.2.13: Wasatch and Uinta Mountains
757,1,757,45,803,ID,SNOTEL,Sunset,47.555450000000000,-115.824219999999997,5540,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170103,Spokane,17010302,South Fork Coeur d'Alene,1701030201,Upper South Fork Coeur d'Alene River,170103000000.000000000000000,Canyon Creek-Upper South Fork Coeur d'Alene River,-8,10/1/1978 0:00:00,1/1/2100 0:00:00,179000000000.000000000000000,4034976.500000000000000,757,6.200000000000000,6,6.2.3,4034976.375150000210851,60,Columbia Mountains/Northern Rockies,178711091686.000000000000000,17871109,4702,58104385821.500000000000000,32,Northwestern Forested Mountains,Western Cordillera,6.2.3: Columbia Mountains/Northern Rockies
758,1,758,1,804,WA,SNOTEL,Surprise Lakes,46.094970000000004,-121.763450000000006,4290,17,Pacific Northwest Region,1708,Lower Columbia,170800,Lower Columbia,17080002,Lewis,1708000201,Headwaters Lewis River,170800000000.000000000000000,Big Creek,-8,10/1/1978 0:00:00,1/1/2100 0:00:00,44700000000.000000000000000,2397485.500000000000000,758,6.200000000000000,6,6.2.7,2397485.614360000006855,64,Cascades,44747440340.500000000000000,4474744,3329,30607392777.799999237060547,68,Northwestern Forested Mountains,Western Cordillera,6.2.7: Cascades
